timestamp,sumTotal,hidraulico,termico,nuclear,renovable,importacion,fecha,hora
2024-07-31T18:55:00.000-0300,19997.8,5284.9,10537.8,1680.4,2080.4,414.3,2024-07-31,18:55:00
2024-07-31T19:00:00.000-0300,19981.2,5242.8,10526.2,1675.5,2128.8,407.9,2024-07-31,19:00:00
2024-07-31T19:05:00.000-0300,20102.2,5292.5,10559.5,1673.2,2176.9,400.1,2024-07-31,19:05:00
2024-07-31T19:10:00.000-0300,20228.0,5322.5,10625.0,1678.8,2185.5,416.2,2024-07-31,19:10:00
2024-07-31T19:15:00.000-0300,20313.4,5315.4,10662.3,1669.4,2222.2,444.1,2024-07-31,19:15:00
2024-07-31T19:20:00.000-0300,20390.2,5282.0,10743.5,1676.6,2229.7,458.4,2024-07-31,19:20:00
2024-07-31T19:25:00.000-0300,20432.3,5270.7,10743.2,1679.1,2282.0,457.3,2024-07-31,19:25:00
2024-07-31T19:30:00.000-0300,20484.6,5284.9,10781.8,1679.4,2280.6,457.9,2024-07-31,19:30:00
2024-07-31T19:35:00.000-0300,20528.1,5301.8,10768.2,1673.3,2315.8,469.0,2024-07-31,19:35:00
2024-07-31T19:40:00.000-0300,20571.4,5245.2,10782.6,1673.6,2394.1,475.9,2024-07-31,19:40:00
2024-07-31T19:45:00.000-0300,20595.7,5253.0,10777.3,1677.7,2395.7,492.0,2024-07-31,19:45:00
2024-07-31T19:50:00.000-0300,20573.8,5239.7,10757.3,1672.1,2388.1,516.6,2024-07-31,19:50:00
2024-07-31T19:55:00.000-0300,20751.8,5289.9,10825.6,1672.5,2415.2,548.6,2024-07-31,19:55:00
2024-07-31T20:00:00.000-0300,20680.6,5225.6,10776.0,1671.3,2430.7,577.0,2024-07-31,20:00:00
2024-07-31T20:05:00.000-0300,20663.1,5190.9,10725.6,1671.0,2492.6,583.0,2024-07-31,20:05:00
2024-07-31T20:10:00.000-0300,20966.6,5284.3,10816.4,1676.2,2591.0,598.7,2024-07-31,20:10:00
2024-07-31T20:15:00.000-0300,21004.2,5279.4,10831.3,1678.4,2623.0,592.1,2024-07-31,20:15:00
2024-07-31T20:20:00.000-0300,21065.2,5340.0,10844.7,1671.1,2620.1,589.3,2024-07-31,20:20:00
2024-07-31T20:25:00.000-0300,20881.8,5204.7,10782.4,1676.9,2630.9,586.9,2024-07-31,20:25:00
2024-07-31T20:30:00.000-0300,20943.0,5220.7,10816.3,1674.9,2621.0,610.1,2024-07-31,20:30:00
2024-07-31T20:35:00.000-0300,20883.2,5211.3,10786.5,1675.3,2590.9,619.2,2024-07-31,20:35:00
2024-07-31T20:40:00.000-0300,20939.4,5127.8,10877.2,1675.4,2619.4,639.6,2024-07-31,20:40:00
2024-07-31T20:45:00.000-0300,21021.7,5211.0,10890.7,1675.0,2601.3,643.7,2024-07-31,20:45:00
2024-07-31T20:50:00.000-0300,21025.1,5362.1,10711.1,1676.8,2637.0,638.1,2024-07-31,20:50:00
2024-07-31T20:55:00.000-0300,21207.0,5568.0,10672.8,1671.1,2653.7,641.4,2024-07-31,20:55:00
2024-07-31T21:00:00.000-0300,20940.8,5368.2,10623.7,1669.5,2645.6,633.8,2024-07-31,21:00:00
2024-07-31T21:05:00.000-0300,20846.8,5101.8,10560.6,1677.6,2701.5,805.3,2024-07-31,21:05:00
2024-07-31T21:10:00.000-0300,21000.7,5113.9,10477.7,1672.9,2779.7,956.5,2024-07-31,21:10:00
2024-07-31T21:15:00.000-0300,20965.3,4909.1,10388.5,1678.0,2840.0,1149.7,2024-07-31,21:15:00
2024-07-31T21:20:00.000-0300,20941.0,4779.9,10282.5,1679.8,2894.3,1304.5,2024-07-31,21:20:00
2024-07-31T21:25:00.000-0300,20873.0,4696.5,10115.2,1674.8,2928.3,1458.2,2024-07-31,21:25:00
2024-07-31T21:30:00.000-0300,20829.5,4739.4,9988.9,1678.0,2913.5,1509.7,2024-07-31,21:30:00
2024-07-31T21:35:00.000-0300,20803.0,4665.0,9874.3,1679.6,2932.3,1651.8,2024-07-31,21:35:00
2024-07-31T21:40:00.000-0300,20661.3,4594.5,9612.1,1675.1,2918.0,1861.6,2024-07-31,21:40:00
2024-07-31T21:45:00.000-0300,20656.7,4521.2,9512.0,1675.6,2927.5,2020.4,2024-07-31,21:45:00
2024-07-31T21:50:00.000-0300,20574.8,4268.3,9433.6,1676.8,2965.1,2231.0,2024-07-31,21:50:00
2024-07-31T21:55:00.000-0300,20504.2,4130.1,9367.3,1678.1,2917.2,2411.5,2024-07-31,21:55:00
2024-07-31T22:00:00.000-0300,20366.7,3968.6,9328.2,1675.2,2903.9,2490.8,2024-07-31,22:00:00
2024-07-31T22:05:00.000-0300,20201.2,3975.8,9111.8,1673.2,2864.3,2576.1,2024-07-31,22:05:00
2024-07-31T22:10:00.000-0300,20103.8,3914.6,8979.3,1677.0,2817.0,2715.9,2024-07-31,22:10:00
2024-07-31T22:15:00.000-0300,20132.7,3817.1,8956.5,1675.7,2805.8,2877.6,2024-07-31,22:15:00
2024-07-31T22:20:00.000-0300,19873.0,3604.3,8926.1,1678.8,2774.7,2889.1,2024-07-31,22:20:00
2024-07-31T22:25:00.000-0300,19879.0,3831.2,8774.5,1680.6,2724.3,2868.4,2024-07-31,22:25:00
2024-07-31T22:30:00.000-0300,19864.2,3905.2,8679.1,1675.9,2791.9,2812.1,2024-07-31,22:30:00
2024-07-31T22:35:00.000-0300,19780.7,3702.8,8642.8,1673.2,2937.7,2824.2,2024-07-31,22:35:00
2024-07-31T22:40:00.000-0300,19746.4,3611.8,8679.8,1674.0,3006.2,2774.6,2024-07-31,22:40:00
2024-07-31T22:45:00.000-0300,19685.7,3633.3,8641.3,1673.3,3066.0,2671.8,2024-07-31,22:45:00
2024-07-31T22:50:00.000-0300,19498.6,3438.4,8584.9,1674.7,3109.4,2691.2,2024-07-31,22:50:00
2024-07-31T22:55:00.000-0300,19339.6,3402.6,8479.7,1675.8,3089.0,2692.5,2024-07-31,22:55:00
2024-07-31T23:00:00.000-0300,19087.4,3216.6,8389.1,1675.5,3103.4,2702.8,2024-07-31,23:00:00
2024-07-31T23:05:00.000-0300,18935.6,3034.1,8445.4,1672.5,3087.4,2696.2,2024-07-31,23:05:00
2024-07-31T23:10:00.000-0300,18771.8,3660.3,8399.7,1679.2,3051.6,1981.0,2024-07-31,23:10:00
2024-07-31T23:15:00.000-0300,18692.4,3594.0,8393.3,1678.5,3033.9,1992.7,2024-07-31,23:15:00
2024-07-31T23:20:00.000-0300,18747.6,3700.4,8357.7,1674.7,3025.2,1989.6,2024-07-31,23:20:00
2024-07-31T23:25:00.000-0300,18551.8,3545.6,8252.0,1680.1,3060.3,2013.8,2024-07-31,23:25:00
2024-07-31T23:30:00.000-0300,18401.4,3441.2,8239.8,1676.9,3008.6,2034.9,2024-07-31,23:30:00
2024-07-31T23:35:00.000-0300,18305.4,3351.3,8208.3,1675.3,3007.9,2062.6,2024-07-31,23:35:00
2024-07-31T23:40:00.000-0300,18179.9,3248.2,8167.4,1677.9,3001.3,2085.1,2024-07-31,23:40:00
2024-07-31T23:45:00.000-0300,18036.0,3128.7,8163.9,1679.8,2981.7,2081.9,2024-07-31,23:45:00
2024-07-31T23:50:00.000-0300,17839.6,3010.5,8090.9,1672.3,2963.8,2102.1,2024-07-31,23:50:00
2024-07-31T23:55:00.000-0300,17551.3,2924.0,7902.7,1678.3,2934.3,2112.0,2024-07-31,23:55:00
2024-08-01T00:00:00.000-0300,17412.8,2859.2,7996.2,1677.2,2892.9,1987.3,2024-08-01,00:00:00
2024-08-01T00:05:00.000-0300,17147.6,3014.4,7808.2,1675.1,2858.4,1791.5,2024-08-01,00:05:00
2024-08-01T00:10:00.000-0300,17343.4,3051.2,7960.0,1673.8,2865.5,1792.9,2024-08-01,00:10:00
2024-08-01T00:15:00.000-0300,17234.0,3123.6,7827.1,1677.5,2812.9,1792.9,2024-08-01,00:15:00
2024-08-01T00:20:00.000-0300,17198.9,3152.5,7821.1,1674.7,2757.7,1792.9,2024-08-01,00:20:00
2024-08-01T00:25:00.000-0300,17171.1,3228.6,7795.2,1674.6,2679.8,1792.9,2024-08-01,00:25:00
2024-08-01T00:30:00.000-0300,17016.9,3240.5,7688.1,1669.9,2625.5,1792.9,2024-08-01,00:30:00
2024-08-01T00:35:00.000-0300,16901.0,3103.4,7718.0,1673.6,2613.1,1792.9,2024-08-01,00:35:00
2024-08-01T00:40:00.000-0300,16689.6,2802.5,7706.5,1679.9,2707.8,1792.9,2024-08-01,00:40:00
2024-08-01T00:45:00.000-0300,16350.9,2610.7,7478.0,1677.8,2791.5,1792.9,2024-08-01,00:45:00
2024-08-01T00:50:00.000-0300,16169.7,2386.2,7440.8,1675.4,2874.4,1792.9,2024-08-01,00:50:00
2024-08-01T00:55:00.000-0300,16078.7,2244.1,7543.3,1679.5,2894.1,1717.7,2024-08-01,00:55:00
2024-08-01T01:00:00.000-0300,16140.9,2375.1,7632.9,1675.2,2886.3,1571.4,2024-08-01,01:00:00
2024-08-01T01:05:00.000-0300,16038.4,2246.2,7578.4,1671.6,2836.8,1705.4,2024-08-01,01:05:00
2024-08-01T01:10:00.000-0300,16036.1,2240.1,7536.3,1669.4,2796.0,1794.3,2024-08-01,01:10:00
2024-08-01T01:15:00.000-0300,15880.1,2037.5,7528.2,1668.8,2852.7,1792.9,2024-08-01,01:15:00
2024-08-01T01:20:00.000-0300,15911.4,2082.6,7509.7,1673.2,2853.0,1792.9,2024-08-01,01:20:00
2024-08-01T01:25:00.000-0300,15767.6,1968.4,7488.6,1670.1,2847.6,1792.9,2024-08-01,01:25:00
2024-08-01T01:30:00.000-0300,15741.5,1975.8,7450.3,1667.5,2855.0,1792.9,2024-08-01,01:30:00
2024-08-01T01:35:00.000-0300,15688.0,1964.9,7373.8,1675.6,2880.8,1792.9,2024-08-01,01:35:00
2024-08-01T01:40:00.000-0300,15699.2,2009.5,7362.5,1677.8,2856.5,1792.9,2024-08-01,01:40:00
2024-08-01T01:45:00.000-0300,15479.1,1927.5,7225.2,1672.5,2861.0,1792.9,2024-08-01,01:45:00
2024-08-01T01:50:00.000-0300,15381.3,1875.1,7189.3,1680.7,2841.9,1794.3,2024-08-01,01:50:00
2024-08-01T01:55:00.000-0300,15338.3,1713.2,7319.8,1678.2,2834.2,1792.9,2024-08-01,01:55:00
2024-08-01T02:00:00.000-0300,15305.0,1762.7,7391.7,1680.0,2824.0,1646.6,2024-08-01,02:00:00
2024-08-01T02:05:00.000-0300,15237.1,1958.6,7357.7,1671.7,2811.7,1437.4,2024-08-01,02:05:00
2024-08-01T02:10:00.000-0300,14949.3,1780.5,7315.6,1671.5,2744.3,1437.4,2024-08-01,02:10:00
2024-08-01T02:15:00.000-0300,14875.8,1799.5,7301.5,1675.0,2662.4,1437.4,2024-08-01,02:15:00
2024-08-01T02:20:00.000-0300,14935.0,1758.0,7284.0,1677.6,2778.0,1437.4,2024-08-01,02:20:00
2024-08-01T02:25:00.000-0300,14968.4,1824.9,7291.0,1676.1,2788.2,1388.2,2024-08-01,02:25:00
2024-08-01T02:30:00.000-0300,15031.2,1883.4,7301.8,1678.7,2777.7,1389.6,2024-08-01,02:30:00
2024-08-01T02:35:00.000-0300,14815.7,1733.9,7265.0,1679.7,2747.5,1389.6,2024-08-01,02:35:00
2024-08-01T02:40:00.000-0300,14877.1,1763.4,7300.5,1672.8,2752.2,1388.2,2024-08-01,02:40:00
2024-08-01T02:45:00.000-0300,14767.4,1646.0,7269.8,1679.9,2782.1,1389.6,2024-08-01,02:45:00
2024-08-01T02:50:00.000-0300,14856.1,1744.0,7275.3,1675.6,2771.6,1389.6,2024-08-01,02:50:00
2024-08-01T02:55:00.000-0300,14931.8,1789.2,7302.0,1670.8,2780.3,1389.5,2024-08-01,02:55:00
2024-08-01T03:00:00.000-0300,14786.6,1656.5,7291.2,1675.3,2775.4,1388.2,2024-08-01,03:00:00
2024-08-01T03:05:00.000-0300,14835.4,1691.3,7327.9,1674.5,2753.5,1388.2,2024-08-01,03:05:00
2024-08-01T03:10:00.000-0300,14688.6,1624.9,7251.2,1675.3,2747.6,1389.6,2024-08-01,03:10:00
2024-08-01T03:15:00.000-0300,14655.5,1477.9,7349.9,1673.1,2765.1,1389.5,2024-08-01,03:15:00
2024-08-01T03:20:00.000-0300,14721.9,1484.4,7409.8,1674.7,2764.8,1388.2,2024-08-01,03:20:00
2024-08-01T03:25:00.000-0300,14742.3,1470.4,7450.4,1673.1,2758.8,1389.6,2024-08-01,03:25:00
2024-08-01T03:30:00.000-0300,14700.2,1432.9,7445.0,1675.8,2758.3,1388.2,2024-08-01,03:30:00
2024-08-01T03:35:00.000-0300,14718.9,1433.0,7433.7,1673.8,2788.8,1389.6,2024-08-01,03:35:00
2024-08-01T03:40:00.000-0300,14730.0,1437.1,7412.3,1671.9,2819.1,1389.6,2024-08-01,03:40:00
2024-08-01T03:45:00.000-0300,14737.7,1426.1,7403.5,1675.0,2844.9,1388.2,2024-08-01,03:45:00
2024-08-01T03:50:00.000-0300,14716.3,1415.4,7367.0,1675.7,2868.6,1389.6,2024-08-01,03:50:00
2024-08-01T03:55:00.000-0300,14513.5,1360.1,7229.2,1677.1,2857.5,1389.6,2024-08-01,03:55:00
2024-08-01T04:00:00.000-0300,14574.4,1228.5,7428.8,1673.9,2853.6,1389.6,2024-08-01,04:00:00
2024-08-01T04:05:00.000-0300,14612.1,1263.7,7435.4,1673.6,2849.8,1389.6,2024-08-01,04:05:00
2024-08-01T04:10:00.000-0300,14517.3,1244.3,7402.8,1677.6,2804.4,1388.2,2024-08-01,04:10:00
2024-08-01T04:15:00.000-0300,14507.6,1204.2,7435.4,1678.7,2799.7,1389.6,2024-08-01,04:15:00
2024-08-01T04:20:00.000-0300,14493.1,1253.7,7404.0,1675.9,2771.3,1388.2,2024-08-01,04:20:00
2024-08-01T04:25:00.000-0300,14544.6,1281.2,7438.0,1676.7,2759.1,1389.6,2024-08-01,04:25:00
2024-08-01T04:30:00.000-0300,14666.5,1267.4,7467.0,1678.5,2865.4,1388.2,2024-08-01,04:30:00
2024-08-01T04:35:00.000-0300,14702.6,1321.5,7479.9,1674.3,2837.3,1389.6,2024-08-01,04:35:00
2024-08-01T04:40:00.000-0300,14638.7,1290.4,7462.9,1672.7,2823.1,1389.6,2024-08-01,04:40:00
2024-08-01T04:45:00.000-0300,14796.9,1458.4,7496.7,1675.2,2778.4,1388.2,2024-08-01,04:45:00
2024-08-01T04:50:00.000-0300,14818.4,1517.3,7440.8,1675.0,2761.6,1423.7,2024-08-01,04:50:00
2024-08-01T04:55:00.000-0300,14844.2,1557.0,7474.8,1673.5,2717.9,1421.0,2024-08-01,04:55:00
2024-08-01T05:00:00.000-0300,14768.9,1527.6,7446.9,1674.5,2730.3,1389.6,2024-08-01,05:00:00
2024-08-01T05:05:00.000-0300,14820.4,1417.8,7418.0,1672.0,2741.2,1571.4,2024-08-01,05:05:00
2024-08-01T05:10:00.000-0300,14944.0,1392.4,7472.0,1669.3,2695.3,1715.0,2024-08-01,05:10:00
2024-08-01T05:15:00.000-0300,14760.9,1301.0,7347.1,1672.9,2697.6,1742.3,2024-08-01,05:15:00
2024-08-01T05:20:00.000-0300,14867.2,1397.6,7395.8,1675.0,2656.5,1742.3,2024-08-01,05:20:00
2024-08-01T05:25:00.000-0300,14915.4,1423.0,7488.8,1673.2,2588.1,1742.3,2024-08-01,05:25:00
2024-08-01T05:30:00.000-0300,14973.5,1603.1,7424.5,1670.7,2531.6,1743.6,2024-08-01,05:30:00
2024-08-01T05:35:00.000-0300,15026.0,1626.7,7449.9,1675.2,2512.8,1761.4,2024-08-01,05:35:00
2024-08-01T05:40:00.000-0300,15143.7,1723.1,7469.8,1670.4,2519.0,1761.4,2024-08-01,05:40:00
2024-08-01T05:45:00.000-0300,15142.4,1802.4,7384.1,1671.4,2523.1,1761.4,2024-08-01,05:45:00
2024-08-01T05:50:00.000-0300,15304.3,1921.8,7438.4,1670.7,2512.0,1761.4,2024-08-01,05:50:00
2024-08-01T05:55:00.000-0300,15274.8,1893.6,7467.7,1673.2,2478.9,1761.4,2024-08-01,05:55:00
2024-08-01T06:00:00.000-0300,15293.1,2036.6,7398.1,1670.6,2426.4,1761.4,2024-08-01,06:00:00
2024-08-01T06:05:00.000-0300,15514.5,2118.8,7402.0,1673.1,2404.7,1915.9,2024-08-01,06:05:00
2024-08-01T06:10:00.000-0300,15641.8,2314.4,7294.5,1678.5,2389.3,1965.1,2024-08-01,06:10:00
2024-08-01T06:15:00.000-0300,15756.0,2292.7,7448.5,1675.6,2375.4,1963.8,2024-08-01,06:15:00
2024-08-01T06:20:00.000-0300,15730.8,2250.1,7457.9,1680.2,2378.8,1963.8,2024-08-01,06:20:00
2024-08-01T06:25:00.000-0300,15871.4,2356.1,7499.9,1677.9,2373.7,1963.8,2024-08-01,06:25:00
2024-08-01T06:30:00.000-0300,15956.0,2520.8,7558.2,1676.8,2337.6,1862.6,2024-08-01,06:30:00
2024-08-01T06:35:00.000-0300,16168.4,2777.5,7633.2,1677.5,2337.9,1742.3,2024-08-01,06:35:00
2024-08-01T06:40:00.000-0300,16363.7,2973.3,7613.2,1679.3,2355.6,1742.3,2024-08-01,06:40:00
2024-08-01T06:45:00.000-0300,16692.7,3240.8,7666.9,1673.8,2367.5,1743.7,2024-08-01,06:45:00
2024-08-01T06:50:00.000-0300,16771.4,3321.3,7663.8,1673.1,2369.5,1743.7,2024-08-01,06:50:00
2024-08-01T06:55:00.000-0300,16909.5,3374.9,7702.8,1673.3,2416.2,1742.3,2024-08-01,06:55:00
2024-08-01T07:00:00.000-0300,16985.2,3433.8,7674.9,1674.8,2459.4,1742.3,2024-08-01,07:00:00
2024-08-01T07:05:00.000-0300,17274.1,3677.9,7700.1,1674.0,2479.8,1742.3,2024-08-01,07:05:00
2024-08-01T07:10:00.000-0300,17303.7,3694.7,7659.1,1677.1,2530.5,1742.3,2024-08-01,07:10:00
2024-08-01T07:15:00.000-0300,17348.9,3631.5,7732.6,1673.1,2569.4,1742.3,2024-08-01,07:15:00
2024-08-01T07:20:00.000-0300,17378.0,3651.0,7703.4,1678.2,2603.1,1742.3,2024-08-01,07:20:00
2024-08-01T07:25:00.000-0300,17408.3,3650.6,7693.5,1677.0,2643.6,1743.6,2024-08-01,07:25:00
2024-08-01T07:30:00.000-0300,17471.1,3760.6,7702.5,1672.3,2593.4,1742.3,2024-08-01,07:30:00
2024-08-01T07:35:00.000-0300,17398.5,3759.5,7645.0,1678.3,2572.1,1743.6,2024-08-01,07:35:00
2024-08-01T07:40:00.000-0300,17427.7,3782.9,7738.1,1675.5,2488.9,1742.3,2024-08-01,07:40:00
2024-08-01T07:45:00.000-0300,17613.5,3994.6,7780.1,1670.5,2426.0,1742.3,2024-08-01,07:45:00
2024-08-01T07:50:00.000-0300,17379.2,3830.2,7762.3,1675.1,2369.3,1742.3,2024-08-01,07:50:00
2024-08-01T07:55:00.000-0300,17294.3,3789.9,7754.3,1672.0,2335.8,1742.3,2024-08-01,07:55:00
2024-08-01T08:00:00.000-0300,17312.1,3875.3,7763.4,1671.3,2302.2,1699.9,2024-08-01,08:00:00
2024-08-01T08:05:00.000-0300,17362.1,3829.3,7775.6,1676.5,2263.2,1817.5,2024-08-01,08:05:00
2024-08-01T08:10:00.000-0300,17448.3,3917.7,7770.0,1670.1,2273.0,1817.5,2024-08-01,08:10:00
2024-08-01T08:15:00.000-0300,17243.0,3742.3,7748.4,1673.2,2261.6,1817.5,2024-08-01,08:15:00
2024-08-01T08:20:00.000-0300,17312.3,3731.5,7782.3,1670.2,2310.8,1817.5,2024-08-01,08:20:00
2024-08-01T08:25:00.000-0300,17225.0,3661.8,7693.2,1676.0,2375.2,1818.8,2024-08-01,08:25:00
2024-08-01T08:30:00.000-0300,17204.5,3617.0,7636.4,1674.2,2459.4,1817.5,2024-08-01,08:30:00
2024-08-01T08:35:00.000-0300,17245.5,3622.4,7612.2,1671.3,2522.1,1817.5,2024-08-01,08:35:00
2024-08-01T08:40:00.000-0300,17311.3,3679.7,7627.8,1671.9,2515.8,1816.1,2024-08-01,08:40:00
2024-08-01T08:45:00.000-0300,17228.1,3636.1,7571.1,1680.2,2523.0,1817.7,2024-08-01,08:45:00
2024-08-01T08:50:00.000-0300,17231.4,3633.4,7541.4,1679.0,2560.1,1817.5,2024-08-01,08:50:00
2024-08-01T08:55:00.000-0300,17398.5,3730.8,7578.2,1681.6,2589.0,1818.9,2024-08-01,08:55:00
2024-08-01T09:00:00.000-0300,17397.2,3722.5,7561.4,1681.3,2614.5,1817.5,2024-08-01,09:00:00
2024-08-01T09:05:00.000-0300,17457.5,3682.5,7627.1,1672.4,2658.0,1817.5,2024-08-01,09:05:00
2024-08-01T09:10:00.000-0300,17561.2,3690.4,7673.7,1672.1,2706.1,1818.9,2024-08-01,09:10:00
2024-08-01T09:15:00.000-0300,17594.0,3663.5,7660.1,1668.4,2785.9,1816.1,2024-08-01,09:15:00
2024-08-01T09:20:00.000-0300,17677.5,3652.2,7651.7,1674.0,2880.7,1818.9,2024-08-01,09:20:00
2024-08-01T09:25:00.000-0300,17656.6,3567.6,7664.6,1677.7,2929.2,1817.5,2024-08-01,09:25:00
2024-08-01T09:30:00.000-0300,17769.2,3588.5,7737.0,1668.2,2958.0,1817.5,2024-08-01,09:30:00
2024-08-01T09:35:00.000-0300,17862.9,3738.2,7694.3,1672.9,2940.0,1817.5,2024-08-01,09:35:00
2024-08-01T09:40:00.000-0300,17846.2,3658.8,7704.0,1671.0,2994.9,1817.5,2024-08-01,09:40:00
2024-08-01T09:45:00.000-0300,17920.3,3808.3,7654.4,1667.8,2972.3,1817.5,2024-08-01,09:45:00
2024-08-01T09:50:00.000-0300,17975.2,3941.9,7630.8,1674.7,2910.3,1817.5,2024-08-01,09:50:00
2024-08-01T09:55:00.000-0300,18005.9,4062.8,7629.8,1672.5,2821.9,1818.9,2024-08-01,09:55:00
2024-08-01T10:00:00.000-0300,18038.0,4189.2,7603.4,1675.1,2752.8,1817.5,2024-08-01,10:00:00
2024-08-01T10:05:00.000-0300,18046.0,4088.1,7646.7,1673.5,2820.2,1817.5,2024-08-01,10:05:00
2024-08-01T10:10:00.000-0300,18022.9,3973.3,7760.0,1674.9,2797.2,1817.5,2024-08-01,10:10:00
2024-08-01T10:15:00.000-0300,18073.3,4083.3,7782.7,1681.1,2708.7,1817.5,2024-08-01,10:15:00
2024-08-01T10:20:00.000-0300,18168.0,4127.6,7819.4,1677.8,2725.7,1817.5,2024-08-01,10:20:00
2024-08-01T10:25:00.000-0300,18038.8,4014.1,7822.3,1678.1,2691.8,1832.5,2024-08-01,10:25:00
2024-08-01T10:30:00.000-0300,18150.0,4165.9,7771.7,1674.1,2704.4,1833.9,2024-08-01,10:30:00
2024-08-01T10:35:00.000-0300,18165.8,4090.2,7786.0,1678.1,2777.6,1833.9,2024-08-01,10:35:00
2024-08-01T10:40:00.000-0300,18295.1,4116.2,7806.9,1674.6,2864.9,1832.5,2024-08-01,10:40:00
2024-08-01T10:45:00.000-0300,18082.3,3888.8,7833.6,1672.0,2855.4,1832.5,2024-08-01,10:45:00
2024-08-01T10:50:00.000-0300,18039.4,3660.7,8011.3,1677.4,2857.5,1832.5,2024-08-01,10:50:00
2024-08-01T10:55:00.000-0300,18161.1,3686.3,8098.8,1672.9,2869.2,1833.9,2024-08-01,10:55:00
2024-08-01T11:00:00.000-0300,18084.8,3690.8,8087.9,1678.1,2794.1,1833.9,2024-08-01,11:00:00
2024-08-01T11:05:00.000-0300,18203.6,3935.6,8103.8,1673.1,2658.6,1832.5,2024-08-01,11:05:00
2024-08-01T11:10:00.000-0300,18162.7,4065.3,8043.1,1675.3,2545.1,1833.9,2024-08-01,11:10:00
2024-08-01T11:15:00.000-0300,18245.8,4222.5,7936.5,1678.8,2574.1,1833.9,2024-08-01,11:15:00
2024-08-01T11:20:00.000-0300,18359.5,4355.1,7952.1,1673.0,2545.4,1833.9,2024-08-01,11:20:00
2024-08-01T11:25:00.000-0300,18369.6,4359.4,7942.3,1678.9,2555.1,1833.9,2024-08-01,11:25:00
2024-08-01T11:30:00.000-0300,18406.8,4360.6,7951.5,1678.2,2584.0,1832.5,2024-08-01,11:30:00
2024-08-01T11:35:00.000-0300,18298.1,4335.6,7972.3,1677.6,2482.8,1829.8,2024-08-01,11:35:00
2024-08-01T11:40:00.000-0300,18231.7,4247.6,8001.5,1672.0,2479.4,1831.2,2024-08-01,11:40:00
2024-08-01T11:45:00.000-0300,18285.0,4278.8,8041.8,1673.8,2462.2,1828.4,2024-08-01,11:45:00
2024-08-01T11:50:00.000-0300,18280.7,4268.0,8088.8,1669.5,2424.6,1829.8,2024-08-01,11:50:00
2024-08-01T11:55:00.000-0300,18232.1,4311.6,8010.0,1670.6,2408.7,1831.2,2024-08-01,11:55:00
2024-08-01T12:00:00.000-0300,18171.8,4307.7,7972.4,1675.8,2386.1,1829.8,2024-08-01,12:00:00
2024-08-01T12:05:00.000-0300,17997.6,4121.9,7949.4,1677.9,2417.2,1831.2,2024-08-01,12:05:00
2024-08-01T12:10:00.000-0300,17884.6,4019.1,7936.9,1677.5,2426.8,1824.3,2024-08-01,12:10:00
2024-08-01T12:15:00.000-0300,17807.5,4006.3,7925.0,1677.9,2374.0,1824.3,2024-08-01,12:15:00
2024-08-01T12:20:00.000-0300,17855.8,4027.2,7980.7,1675.4,2349.6,1822.9,2024-08-01,12:20:00
2024-08-01T12:25:00.000-0300,17959.0,4076.8,8030.2,1683.8,2345.2,1823.0,2024-08-01,12:25:00
2024-08-01T12:30:00.000-0300,17883.0,4148.8,8048.7,1673.3,2190.6,1821.6,2024-08-01,12:30:00
2024-08-01T12:35:00.000-0300,17819.9,4066.7,7974.0,1678.8,2278.8,1821.6,2024-08-01,12:35:00
2024-08-01T12:40:00.000-0300,17923.9,4224.4,7918.6,1676.7,2282.6,1821.6,2024-08-01,12:40:00
2024-08-01T12:45:00.000-0300,17886.7,4304.7,7907.6,1680.2,2172.6,1821.6,2024-08-01,12:45:00
2024-08-01T12:50:00.000-0300,17845.9,4211.8,7890.4,1676.2,2245.9,1821.6,2024-08-01,12:50:00
2024-08-01T12:55:00.000-0300,17596.3,4039.3,7853.5,1674.8,2207.1,1821.6,2024-08-01,12:55:00
2024-08-01T13:00:00.000-0300,17510.8,3920.9,7881.9,1674.8,2211.6,1821.6,2024-08-01,13:00:00
2024-08-01T13:05:00.000-0300,17549.4,3920.1,7889.6,1678.3,2239.8,1821.6,2024-08-01,13:05:00
2024-08-01T13:10:00.000-0300,17521.2,3898.6,7856.3,1678.4,2266.3,1821.6,2024-08-01,13:10:00
2024-08-01T13:15:00.000-0300,17518.0,3789.5,7885.4,1678.7,2342.8,1821.6,2024-08-01,13:15:00
2024-08-01T13:20:00.000-0300,17325.4,3739.1,7798.6,1680.3,2284.5,1822.9,2024-08-01,13:20:00
2024-08-01T13:25:00.000-0300,17265.6,3578.7,7870.8,1677.5,2317.0,1821.6,2024-08-01,13:25:00
2024-08-01T13:30:00.000-0300,17340.1,3657.5,7888.0,1677.7,2304.9,1812.0,2024-08-01,13:30:00
2024-08-01T13:35:00.000-0300,17303.6,3692.5,7785.5,1673.9,2341.0,1810.7,2024-08-01,13:35:00
2024-08-01T13:40:00.000-0300,17386.7,3756.0,7772.0,1678.6,2368.1,1812.0,2024-08-01,13:40:00
2024-08-01T13:45:00.000-0300,17314.5,3761.9,7703.1,1673.1,2364.4,1812.0,2024-08-01,13:45:00
2024-08-01T13:50:00.000-0300,17287.5,3704.6,7724.5,1674.3,2373.5,1810.6,2024-08-01,13:50:00
2024-08-01T13:55:00.000-0300,17118.2,3631.8,7621.8,1670.8,2380.4,1813.4,2024-08-01,13:55:00
